,mem_C,max_memAB,min_memAB,avg_memAB,sim_AC,sim_BC,max_simACBC,min_simACBC,mem_max_simACBC,mem_min_simACBC,semantic_similarity,category
dog_06s&&dalmatian_11s,0.8077314496040344,0.8036509156227112,0.7985789775848389,0.801114946603775,0.7420572638511658,0.9634339213371277,0.9634339213371277,0.7420572638511658,0.7985789775848389,0.8036509156227112,0.8212036875088105,LS
dog_12s&&dalmatian_07s,0.8119234442710876,0.7995153069496155,0.7520355582237244,0.7757754325866699,0.7488613724708557,0.8367553949356079,0.8367553949356079,0.7488613724708557,0.7520355582237244,0.7995153069496155,0.8212036875088105,LS
dog_04s&&dalmatian_04s,0.8507550358772278,0.849378764629364,0.782282829284668,0.815830796957016,0.6532117128372192,0.9730043411254883,0.9730043411254883,0.6532117128372192,0.849378764629364,0.782282829284668,0.8212036875088105,LS
dog_11s&&dalmatian_05s,0.8271684646606445,0.835346519947052,0.8087952733039856,0.8220708966255188,0.7332502007484436,0.9562300443649292,0.9562300443649292,0.7332502007484436,0.835346519947052,0.8087952733039856,0.8212036875088105,LS
cranberry_05s&&blueberry_08s,0.8396369814872742,0.9732710123062134,0.8880142569541931,0.9306426346302032,0.9261478781700134,0.8946517705917358,0.9261478781700134,0.8946517705917358,0.8880142569541931,0.9732710123062134,0.8204705641700349,LS
cranberry_01b&&blueberry_10s,0.800272524356842,0.9615451097488403,0.7872926592826843,0.8744188845157623,0.7185279726982117,0.9489443302154541,0.9489443302154541,0.7185279726982117,0.7872926592826843,0.9615451097488403,0.8204705641700349,LS
cloak_12s&&cape_08s,0.8802293539047241,0.8974752426147461,0.8922038674354553,0.8948395550251007,0.7594953179359436,0.831879734992981,0.831879734992981,0.7594953179359436,0.8974752426147461,0.8922038674354553,0.8189166685732234,LS
cloak_01s&&cape_04s,0.9487031698226929,0.8937197327613831,0.8509616255760193,0.8723406791687012,0.9344844818115234,0.7089943885803223,0.9344844818115234,0.7089943885803223,0.8509616255760193,0.8937197327613831,0.8189166685732234,LS
cloak_11s&&cape_03s,0.8584836721420288,0.9200221300125122,0.8944416046142578,0.907231867313385,0.8716968297958374,0.794450044631958,0.8716968297958374,0.794450044631958,0.8944416046142578,0.9200221300125122,0.8189166685732234,LS
cloak_02s&&cape_05s,0.83079993724823,0.862342357635498,0.8449404239654541,0.8536413908004761,0.8551359176635742,0.8563357591629028,0.8563357591629028,0.8551359176635742,0.862342357635498,0.8449404239654541,0.8189166685732234,LS
cloak_07s&&cape_01b,0.8752749562263489,0.8954417705535889,0.8418952226638794,0.8686684966087341,0.7649012207984924,0.8145443201065063,0.8145443201065063,0.7649012207984924,0.8954417705535889,0.8418952226638794,0.8189166685732234,LS
cloak_03s&&cape_13s,0.8874659538269043,0.8770723938941956,0.8759858012199402,0.8765290975570679,0.9558048248291016,0.7890254855155945,0.9558048248291016,0.7890254855155945,0.8759858012199402,0.8770723938941956,0.8189166685732234,LS
cloak_14s&&cape_07s,0.8448493480682373,0.890264093875885,0.8088432550430298,0.8495536744594574,0.8178461194038391,0.9567663669586182,0.9567663669586182,0.8178461194038391,0.890264093875885,0.8088432550430298,0.8189166685732234,LS
canoe_20s&&boat_05s,0.760053277015686,0.898296594619751,0.8371576070785522,0.8677271008491516,0.8540493845939636,0.8638115525245667,0.8638115525245667,0.8540493845939636,0.8371576070785522,0.898296594619751,0.814336074970128,LS
cabbage_06s&&broccoli_01b,0.9656129479408264,0.9660110473632812,0.9398995041847229,0.9529552757740021,0.9605005979537964,0.854030966758728,0.9605005979537964,0.854030966758728,0.9660110473632812,0.9398995041847229,0.8114112451156338,LS
dress_10s&&blouse_10s,0.9027868509292603,0.9393553733825684,0.8712334632873535,0.9052944183349609,0.8813803195953369,0.717832088470459,0.8813803195953369,0.717832088470459,0.8712334632873535,0.9393553733825684,0.810699200647184,LS
dress_11s&&blouse_03s,0.9190433025360107,0.9465653896331787,0.8293308019638062,0.8879480957984924,0.8273683786392212,0.7715598344802856,0.8273683786392212,0.7715598344802856,0.8293308019638062,0.9465653896331787,0.810699200647184,LS
dress_08s&&blouse_06s,0.9019286036491394,0.9044937491416931,0.8664339184761047,0.8854638338088989,0.9022685289382935,0.7517320513725281,0.9022685289382935,0.7517320513725281,0.9044937491416931,0.8664339184761047,0.810699200647184,LS
dress_07s&&blouse_12s,0.8820266723632812,0.9514898061752319,0.9064205884933472,0.9289551973342896,0.8314207792282104,0.8457658290863037,0.8457658290863037,0.8314207792282104,0.9514898061752319,0.9064205884933472,0.810699200647184,LS
dress_12s&&blouse_05s,0.8986290693283081,0.9183586835861206,0.8898217678070068,0.9040902256965637,0.7941782474517822,0.9609519243240356,0.9609519243240356,0.7941782474517822,0.9183586835861206,0.8898217678070068,0.810699200647184,LS
dress_02s&&blouse_15s,0.9425460696220398,0.9611597061157227,0.9283209443092346,0.9447403252124786,0.6662768125534058,0.8949612975120544,0.8949612975120544,0.6662768125534058,0.9611597061157227,0.9283209443092346,0.810699200647184,LS
dress_03s&&blouse_13s,0.9396055936813354,0.9749680757522583,0.8593159317970276,0.9171420037746429,0.8336173295974731,0.8562862873077393,0.8562862873077393,0.8336173295974731,0.9749680757522583,0.8593159317970276,0.810699200647184,LS
dress_09s&&blouse_08s,0.8941441178321838,0.9439862370491028,0.9285649061203003,0.9362755715847015,0.7918421626091003,0.8894217610359192,0.8894217610359192,0.7918421626091003,0.9285649061203003,0.9439862370491028,0.810699200647184,LS
snowsuit_11s&&loincloth_09s,0.8861860632896423,0.8884739875793457,0.8685397505760193,0.8785068690776825,0.9703385829925537,0.5881154537200928,0.9703385829925537,0.5881154537200928,0.8685397505760193,0.8884739875793457,0.8096886702860174,LS
snowsuit_02s&&loincloth_02s,0.9131778478622437,0.9286472201347351,0.9227832555770874,0.9257152378559113,0.5695177912712097,0.8798061013221741,0.8798061013221741,0.5695177912712097,0.9227832555770874,0.9286472201347351,0.8096886702860174,LS
snowsuit_01b&&loincloth_12s,0.8783354163169861,0.9233502149581909,0.8945358395576477,0.9089430272579193,0.91877281665802,0.6022223830223083,0.91877281665802,0.6022223830223083,0.8945358395576477,0.9233502149581909,0.8096886702860174,LS
snowsuit_06s&&loincloth_07s,0.859348714351654,0.9002708792686462,0.8304469585418701,0.8653589189052582,0.6574987173080444,0.7257792949676514,0.7257792949676514,0.6574987173080444,0.9002708792686462,0.8304469585418701,0.8096886702860174,LS
snowsuit_07s&&loincloth_11s,0.9223472476005554,0.9571945667266846,0.9140365719795227,0.9356155693531036,0.6476611495018005,0.7948289513587952,0.7948289513587952,0.6476611495018005,0.9571945667266846,0.9140365719795227,0.8096886702860174,LS
snowsuit_12s&&loincloth_03s,0.8280786275863647,0.954475998878479,0.8041334748268127,0.8793047368526459,0.8864877223968506,0.5874939560890198,0.8864877223968506,0.5874939560890198,0.8041334748268127,0.954475998878479,0.8096886702860174,LS
snowsuit_09s&&loincloth_05s,0.9169333577156067,0.944896399974823,0.8176996111869812,0.8812980055809021,0.6901558041572571,0.8819591999053955,0.8819591999053955,0.6901558041572571,0.944896399974823,0.8176996111869812,0.8096886702860174,LS
snowsuit_05s&&loincloth_01b,0.8982381224632263,0.9159504771232605,0.8535675406455994,0.8847590088844299,0.7430573105812073,0.6286237239837646,0.7430573105812073,0.6286237239837646,0.8535675406455994,0.9159504771232605,0.8096886702860174,LS
snowsuit_04s&&loincloth_04s,0.7533562183380127,0.8222333788871765,0.787217915058136,0.8047256469726562,0.9589937329292297,0.5650545358657837,0.9589937329292297,0.5650545358657837,0.787217915058136,0.8222333788871765,0.8096886702860174,LS
snowsuit_10s&&loincloth_10s,0.8631918430328369,0.9469953775405884,0.9318122267723083,0.9394038021564484,0.6382342576980591,0.8264615535736084,0.8264615535736084,0.6382342576980591,0.9469953775405884,0.9318122267723083,0.8096886702860174,LS
stingray_13s&&otter_11s,0.9168349504470825,0.8406813144683838,0.7088168263435364,0.7747490704059601,0.7191863059997559,0.919639527797699,0.919639527797699,0.7191863059997559,0.8406813144683838,0.7088168263435364,0.8092944732402475,LS
stingray_06s&&otter_01b,0.7894018292427063,0.841953456401825,0.8255236148834229,0.8337385356426239,0.8100206255912781,0.7431283593177795,0.8100206255912781,0.7431283593177795,0.8255236148834229,0.841953456401825,0.8092944732402475,LS
stingray_04s&&otter_04n,0.9318192005157471,0.8483161330223083,0.8373420834541321,0.8428291082382202,0.7824076414108276,0.808756411075592,0.808756411075592,0.7824076414108276,0.8483161330223083,0.8373420834541321,0.8092944732402475,LS
stingray_01s&&otter_09s,0.8518927097320557,0.8836425542831421,0.7920801043510437,0.8378613293170929,0.5942863821983337,0.8042323589324951,0.8042323589324951,0.5942863821983337,0.7920801043510437,0.8836425542831421,0.8092944732402475,LS
stingray_11s&&otter_14n,0.7740914821624756,0.7739500999450684,0.6952589750289917,0.73460453748703,0.7098419666290283,0.8565365076065063,0.8565365076065063,0.7098419666290283,0.7739500999450684,0.6952589750289917,0.8092944732402475,LS
stingray_09s&&otter_07n,0.7919714450836182,0.8537772297859192,0.789379358291626,0.8215782940387726,0.7908445000648499,0.908324122428894,0.908324122428894,0.7908445000648499,0.789379358291626,0.8537772297859192,0.8092944732402475,LS
stingray_03s&&otter_02s,0.8647052049636841,0.8718198537826538,0.7576833367347717,0.8147515952587128,0.7894431948661804,0.7878614664077759,0.7894431948661804,0.7878614664077759,0.7576833367347717,0.8718198537826538,0.8092944732402475,LS
stingray_07s&&otter_10n,0.9173749089241028,0.8707274198532104,0.8488103151321411,0.8597688674926758,0.8231367468833923,0.7747123837471008,0.8231367468833923,0.7747123837471008,0.8488103151321411,0.8707274198532104,0.8092944732402475,LS
stingray_10s&&otter_06n,0.814032793045044,0.8545160293579102,0.7793001532554626,0.8169080913066864,0.6735116243362427,0.7974544763565063,0.7974544763565063,0.6735116243362427,0.8545160293579102,0.7793001532554626,0.8092944732402475,LS
elbow_12s&&arm_08s,0.8346142172813416,0.9400691390037537,0.8594448566436768,0.8997569978237152,0.9047225713729858,0.9410638809204102,0.9410638809204102,0.9047225713729858,0.8594448566436768,0.9400691390037537,0.8092375790789677,LS
elbow_02s&&arm_05s,0.8692847490310669,0.8920486569404602,0.8207383751869202,0.8563935160636902,0.5835429430007935,0.9190449714660645,0.9190449714660645,0.5835429430007935,0.8207383751869202,0.8920486569404602,0.8092375790789677,LS
goblet_03s&&glass_11s,0.9775195121765137,0.9649516940116882,0.9006091952323914,0.9327804446220398,0.8508724570274353,0.8742868900299072,0.8742868900299072,0.8508724570274353,0.9006091952323914,0.9649516940116882,0.8070367194714543,LS
goblet_10s&&glass_02s,0.8942241668701172,0.8528102040290833,0.8442699313163757,0.8485400676727295,0.7819651365280151,0.811378538608551,0.811378538608551,0.7819651365280151,0.8442699313163757,0.8528102040290833,0.8070367194714543,LS
goblet_04s&&glass_04s,0.9239979982376099,0.9405306577682495,0.9295458793640137,0.9350382685661316,0.8347704410552979,0.9069052338600159,0.9069052338600159,0.8347704410552979,0.9405306577682495,0.9295458793640137,0.8070367194714543,LS
goblet_06s&&glass_03s,0.8366423845291138,0.9272891283035278,0.8896759748458862,0.908482551574707,0.8471187353134155,0.7322395443916321,0.8471187353134155,0.7322395443916321,0.8896759748458862,0.9272891283035278,0.8070367194714543,LS
goblet_11s&&glass_06s,0.9012546539306641,0.9228851795196533,0.8901808857917786,0.9065330326557159,0.8839506506919861,0.6812341213226318,0.8839506506919861,0.6812341213226318,0.9228851795196533,0.8901808857917786,0.8070367194714543,LS
goblet_08s&&glass_12s,0.9103848338127136,0.9124324321746826,0.8782455325126648,0.8953389823436737,0.8305762410163879,0.8669010400772095,0.8669010400772095,0.8305762410163879,0.9124324321746826,0.8782455325126648,0.8070367194714543,LS
goblet_14s&&glass_09s,0.9104787111282349,0.9526631832122803,0.8715032935142517,0.912083238363266,0.8831766843795776,0.843984067440033,0.8831766843795776,0.843984067440033,0.9526631832122803,0.8715032935142517,0.8070367194714543,LS
goblet_12s&&glass_05s,0.8660473227500916,0.8935720920562744,0.8656636476516724,0.8796178698539734,0.8124521970748901,0.8841232657432556,0.8841232657432556,0.8124521970748901,0.8656636476516724,0.8935720920562744,0.8070367194714543,LS
goblet_01s&&glass_01b,0.9424527287483215,0.9656198620796204,0.9446724057197571,0.9551461338996887,0.8837462663650513,0.8652431964874268,0.8837462663650513,0.8652431964874268,0.9656198620796204,0.9446724057197571,0.8070367194714543,LS
cabbage_10s&&asparagus_12s,0.8555309772491455,0.8884415030479431,0.8663207292556763,0.8773811161518097,0.9513726234436035,0.8072144389152527,0.9513726234436035,0.8072144389152527,0.8663207292556763,0.8884415030479431,0.8058435214872927,LS
cabbage_09s&&asparagus_01b,0.8724027872085571,0.9677629470825195,0.8794443607330322,0.9236036539077759,0.8753371834754944,0.8726930022239685,0.8753371834754944,0.8726930022239685,0.9677629470825195,0.8794443607330322,0.8058435214872927,LS
coyote_17s&&cougar_13s,0.7716208100318909,0.8800656199455261,0.6980271339416504,0.7890463769435883,0.7810854911804199,0.7806144952774048,0.7810854911804199,0.7806144952774048,0.8800656199455261,0.6980271339416504,0.805306668902298,LS
coyote_13s&&cougar_20s,0.7994861602783203,0.8235433101654053,0.8055882453918457,0.8145657777786255,0.613229513168335,0.8218366503715515,0.8218366503715515,0.613229513168335,0.8055882453918457,0.8235433101654053,0.805306668902298,LS
coyote_16s&&cougar_04s,0.7724584341049194,0.9018036127090454,0.795861542224884,0.8488325774669647,0.8648744821548462,0.8431532979011536,0.8648744821548462,0.8431532979011536,0.9018036127090454,0.795861542224884,0.805306668902298,LS
coyote_15s&&cougar_15s,0.7797188758850098,0.7725838422775269,0.7488139867782593,0.7606989145278931,0.6652111411094666,0.8953366279602051,0.8953366279602051,0.6652111411094666,0.7488139867782593,0.7725838422775269,0.805306668902298,LS
coyote_12s&&cougar_02s,0.8373695015907288,0.8468954563140869,0.8260847330093384,0.8364900946617126,0.8543196320533752,0.9562149047851562,0.9562149047851562,0.8543196320533752,0.8260847330093384,0.8468954563140869,0.805306668902298,LS
coyote_14s&&cougar_07s,0.7347930669784546,0.8856953978538513,0.7727413177490234,0.8292183578014374,0.6872738599777222,0.7840891480445862,0.7840891480445862,0.6872738599777222,0.7727413177490234,0.8856953978538513,0.805306668902298,LS
cantaloupe_10s&&banana_05s,0.9715073108673096,0.9760172963142395,0.9626243710517883,0.9693208336830139,0.6492286920547485,0.9436507225036621,0.9436507225036621,0.6492286920547485,0.9760172963142395,0.9626243710517883,0.8031426492996334,LS
broccoli_13s&&bok_choy_01b,0.9336832165718079,0.9692842960357666,0.9057365655899048,0.9375104308128357,0.9302891492843628,0.8908336162567139,0.9302891492843628,0.8908336162567139,0.9057365655899048,0.9692842960357666,0.802225248101149,LS
peach_11n&&cantaloupe_12s,0.7967724800109863,0.8710381984710693,0.7883424162864685,0.8296903073787689,0.961798369884491,0.7840008735656738,0.961798369884491,0.7840008735656738,0.7883424162864685,0.8710381984710693,0.7998179553724946,LS
lavender_02s&&dandelion_11s,0.6544516086578369,0.7334535717964172,0.7239639163017273,0.7287087440490723,0.8139438629150391,0.6777052879333496,0.8139438629150391,0.6777052879333496,0.7239639163017273,0.7334535717964172,0.799636222895654,LS
lavender_10s&&dandelion_13s,0.7296344637870789,0.7756669521331787,0.738192617893219,0.7569297850131989,0.8454121351242065,0.7061870694160461,0.8454121351242065,0.7061870694160461,0.738192617893219,0.7756669521331787,0.799636222895654,LS
lavender_07s&&dandelion_14s,0.8086910247802734,0.7006620764732361,0.6946547627449036,0.6976584196090698,0.8447271585464478,0.7205929756164551,0.8447271585464478,0.7205929756164551,0.7006620764732361,0.6946547627449036,0.799636222895654,LS
lavender_06s&&dandelion_15s,0.7659580111503601,0.740645706653595,0.6645782589912415,0.7026119828224182,0.8515653014183044,0.7202103734016418,0.8515653014183044,0.7202103734016418,0.6645782589912415,0.740645706653595,0.799636222895654,LS
cantaloupe_03s&&avocado_05s,0.9530991911888123,0.9447273015975952,0.9154114127159119,0.9300693571567535,0.919233500957489,0.9424176216125488,0.9424176216125488,0.919233500957489,0.9447273015975952,0.9154114127159119,0.7989044017934815,LS
cantaloupe_13s&&avocado_12s,0.8386055827140808,0.9600073099136353,0.853092610836029,0.9065499603748322,0.9626973867416382,0.79759681224823,0.9626973867416382,0.79759681224823,0.853092610836029,0.9600073099136353,0.7989044017934815,LS
cantaloupe_06s&&avocado_15n,0.9070185422897339,0.9325692653656006,0.9003369808197021,0.9164531230926514,0.8883981704711914,0.9042109251022339,0.9042109251022339,0.8883981704711914,0.9325692653656006,0.9003369808197021,0.7989044017934815,LS
cantaloupe_05s&&avocado_04s,0.9190234541893005,0.946743369102478,0.9416810870170593,0.9442122280597687,0.8741543889045715,0.9673315286636353,0.9673315286636353,0.8741543889045715,0.946743369102478,0.9416810870170593,0.7989044017934815,LS
cantaloupe_12s&&avocado_07s,0.9205991625785828,0.9143293499946594,0.8710381984710693,0.8926837742328644,0.7767652869224548,0.8977258205413818,0.8977258205413818,0.7767652869224548,0.9143293499946594,0.8710381984710693,0.7989044017934815,LS
cantaloupe_02s&&avocado_02s,0.829778790473938,0.9402428865432739,0.8432523608207703,0.8917476236820221,0.9610272645950317,0.7158280611038208,0.9610272645950317,0.7158280611038208,0.8432523608207703,0.9402428865432739,0.7989044017934815,LS
meat_08s&&casserole_10s,0.905155599117279,0.8705300092697144,0.7653510570526123,0.8179405331611633,0.8508715033531189,0.7698357105255127,0.8508715033531189,0.7698357105255127,0.8705300092697144,0.7653510570526123,0.7985046989975261,LS
meat_04s&&casserole_07s,0.7869707942008972,0.8988618850708008,0.8302167654037476,0.8645393252372742,0.6571548581123352,0.8459160327911377,0.8459160327911377,0.6571548581123352,0.8302167654037476,0.8988618850708008,0.7985046989975261,LS
meat_01b&&casserole_06s,0.8839998841285706,0.9575048685073853,0.9018402695655823,0.9296725690364838,0.6910921335220337,0.916582465171814,0.916582465171814,0.6910921335220337,0.9018402695655823,0.9575048685073853,0.7985046989975261,LS
meat_07s&&casserole_09s,0.8546828627586365,0.9088398218154907,0.9023687839508057,0.9056043028831482,0.9396401047706604,0.7316853404045105,0.9396401047706604,0.7316853404045105,0.9088398218154907,0.9023687839508057,0.7985046989975261,LS
broccoli_07s&&asparagus_04s,0.8907803893089294,0.9213195443153381,0.7871291041374207,0.8542243242263794,0.9053381085395813,0.9535640478134155,0.9535640478134155,0.9053381085395813,0.9213195443153381,0.7871291041374207,0.7981361388458634,LS
broccoli_11s&&asparagus_03s,0.9480969309806824,0.9380288124084473,0.7748027443885803,0.8564157783985138,0.9115491509437561,0.9067651629447937,0.9115491509437561,0.9067651629447937,0.7748027443885803,0.9380288124084473,0.7981361388458634,LS
cranberry_06n&&berry_12s,0.9025481939315796,0.9185580015182495,0.9097586274147034,0.9141583144664764,0.7535132169723511,0.8910059332847595,0.8910059332847595,0.7535132169723511,0.9185580015182495,0.9097586274147034,0.7974101993229024,LS
cranberry_11n&&berry_09s,0.9224228858947754,0.9215540289878845,0.8907971978187561,0.9061756134033203,0.7980586290359497,0.9536166191101074,0.9536166191101074,0.7980586290359497,0.9215540289878845,0.8907971978187561,0.7974101993229024,LS
cranberry_02s&&berry_11s,0.8274321556091309,0.9238085150718689,0.8496491312980652,0.886728823184967,0.8332319259643555,0.9551965594291687,0.9551965594291687,0.8332319259643555,0.8496491312980652,0.9238085150718689,0.7974101993229024,LS
candy_bar_04s&&candy_07s,0.8043867945671082,0.8950972557067871,0.808628499507904,0.8518628776073456,0.7018749713897705,0.9614891409873962,0.9614891409873962,0.7018749713897705,0.808628499507904,0.8950972557067871,0.7965977451520879,LS
candy_bar_05s&&candy_13s,0.7983375787734985,0.8906248807907104,0.7298799157142639,0.8102523982524872,0.9076170325279236,0.8681755661964417,0.9076170325279236,0.8681755661964417,0.7298799157142639,0.8906248807907104,0.7965977451520879,LS
candy_bar_07s&&candy_11s,0.7980470061302185,0.8267357349395752,0.8211196660995483,0.8239277005195618,0.8014821410179138,0.9518025517463684,0.9518025517463684,0.8014821410179138,0.8267357349395752,0.8211196660995483,0.7965977451520879,LS
candy_bar_08s&&candy_04s,0.895980715751648,0.9101011753082275,0.8752354979515076,0.8926683366298676,0.8593611717224121,0.9336799383163452,0.9336799383163452,0.8593611717224121,0.9101011753082275,0.8752354979515076,0.7965977451520879,LS
blackberry_01b&&berry_11s,0.8268287777900696,0.9078131914138794,0.8496491312980652,0.8787311613559723,0.884367823600769,0.9585912823677063,0.9585912823677063,0.884367823600769,0.8496491312980652,0.9078131914138794,0.7940724201032654,LS
blackberry_08s&&berry_06s,0.8412789106369019,0.815191388130188,0.8100795149803162,0.8126354515552521,0.8012309074401855,0.9596880674362183,0.9596880674362183,0.8012309074401855,0.8100795149803162,0.815191388130188,0.7940724201032654,LS
blackberry_09n&&berry_12s,0.8313124179840088,0.9185580015182495,0.7951619029045105,0.85685995221138,0.857216477394104,0.9129165410995483,0.9129165410995483,0.857216477394104,0.9185580015182495,0.7951619029045105,0.7940724201032654,LS
scone_13s&&meat_13s,0.7444413900375366,0.8412964940071106,0.8180922269821167,0.8296943604946136,0.702560305595398,0.8125951290130615,0.8125951290130615,0.702560305595398,0.8180922269821167,0.8412964940071106,0.7939925251011062,LS
seatbelt_13s&&pencil_08s,0.8342074155807495,0.895641028881073,0.8176286816596985,0.8566348552703857,0.9488118290901184,0.5707127451896667,0.9488118290901184,0.5707127451896667,0.8176286816596985,0.895641028881073,-0.12158587001929161,HD
seatbelt_10s&&pencil_12n,0.9011327624320984,0.9322106838226318,0.8900248408317566,0.9111177623271942,0.9108426570892334,0.5947707891464233,0.9108426570892334,0.5947707891464233,0.8900248408317566,0.9322106838226318,-0.12158587001929161,HD
seatbelt_11s&&pencil_10s,0.8925605416297913,0.9421810507774353,0.8974794149398804,0.9198302328586578,0.9738160371780396,0.6443257927894592,0.9738160371780396,0.6443257927894592,0.8974794149398804,0.9421810507774353,-0.12158587001929161,HD
seatbelt_03s&&pencil_03s,0.9067626595497131,0.9401384592056274,0.9192807674407959,0.9297096133232117,0.9429672956466675,0.6654953956604004,0.9429672956466675,0.6654953956604004,0.9401384592056274,0.9192807674407959,-0.12158587001929161,HD
seatbelt_02s&&pencil_11s,0.8574627637863159,0.9168567061424255,0.8821719288825989,0.8995143175125122,0.8963980674743652,0.825218915939331,0.8963980674743652,0.825218915939331,0.8821719288825989,0.9168567061424255,-0.12158587001929161,HD
seatbelt_01b&&pencil_02s,0.8065243363380432,0.9294694066047668,0.9024574160575867,0.9159634113311768,0.668149471282959,0.575136661529541,0.668149471282959,0.575136661529541,0.9294694066047668,0.9024574160575867,-0.12158587001929161,HD
seatbelt_12s&&pencil_04s,0.8398454189300537,0.9407452940940857,0.8553875088691711,0.8980664014816284,0.7950989603996277,0.8501811027526855,0.8501811027526855,0.7950989603996277,0.9407452940940857,0.8553875088691711,-0.12158587001929161,HD
tricycle_08s&&pencil_01s,0.8462173938751221,0.919878363609314,0.7772658467292786,0.8485721051692963,0.8949185013771057,0.5968146920204163,0.8949185013771057,0.5968146920204163,0.7772658467292786,0.919878363609314,-0.07375403783242152,HD
tricycle_13s&&pencil_07s,0.8898012042045593,0.9014073014259338,0.89974045753479,0.9005738794803619,0.9616163372993469,0.5647526979446411,0.9616163372993469,0.5647526979446411,0.9014073014259338,0.89974045753479,-0.07375403783242152,HD
tricycle_04s&&pencil_03s,0.8664563894271851,0.9192807674407959,0.9062381386756897,0.9127594530582428,0.9702841639518738,0.7032132148742676,0.9702841639518738,0.7032132148742676,0.9062381386756897,0.9192807674407959,-0.07375403783242152,HD
tricycle_05s&&pencil_04s,0.8909476399421692,0.9407452940940857,0.8712297677993774,0.9059875309467316,0.7241471409797668,0.7591890692710876,0.7591890692710876,0.7241471409797668,0.9407452940940857,0.8712297677993774,-0.07375403783242152,HD
tricycle_07s&&pencil_09s,0.9230527281761169,0.9340812563896179,0.9063296318054199,0.9202054440975189,0.9274376034736633,0.6055185198783875,0.9274376034736633,0.6055185198783875,0.9063296318054199,0.9340812563896179,-0.07375403783242152,HD
pencil_11s&&drink_10s,0.8557761311531067,0.9168567061424255,0.8134013414382935,0.8651290237903595,0.5511967539787292,0.9626477360725403,0.9626477360725403,0.5511967539787292,0.8134013414382935,0.9168567061424255,-0.07292069237029399,HD
pencil_03s&&drink_07s,0.8624685406684875,0.9192807674407959,0.8910165429115295,0.9051486551761627,0.6430850028991699,0.8574638366699219,0.8574638366699219,0.6430850028991699,0.8910165429115295,0.9192807674407959,-0.07292069237029399,HD
pencil_12n&&drink_02s,0.8649395108222961,0.9322106838226318,0.7874065637588501,0.859808623790741,0.5714433789253235,0.7799851298332214,0.7799851298332214,0.5714433789253235,0.7874065637588501,0.9322106838226318,-0.07292069237029399,HD
pencil_01s&&ambulance_13s,0.8865072727203369,0.919878363609314,0.8468089699745178,0.8833436667919159,0.44739270210266113,0.9027597308158875,0.9027597308158875,0.44739270210266113,0.8468089699745178,0.919878363609314,-0.07150797207007868,HD
pencil_09s&&ambulance_06s,0.8505871891975403,0.9340812563896179,0.841290295124054,0.8876857757568359,0.4963257312774658,0.8924985527992249,0.8924985527992249,0.4963257312774658,0.841290295124054,0.9340812563896179,-0.07150797207007868,HD
seatbelt_03s&&dreidel_04s,0.8931513428688049,0.9401384592056274,0.900865375995636,0.9205019176006317,0.9474390745162964,0.4871038794517517,0.9474390745162964,0.4871038794517517,0.9401384592056274,0.900865375995636,-0.06780870082656891,HD
seatbelt_01b&&dreidel_02s,0.7639687657356262,0.9294694066047668,0.9145190715789795,0.9219942390918732,0.6495306491851807,0.5972391963005066,0.6495306491851807,0.5972391963005066,0.9294694066047668,0.9145190715789795,-0.06780870082656891,HD
seatbelt_12s&&dreidel_10s,0.8653602004051208,0.8600773811340332,0.8553875088691711,0.8577324450016022,0.9562073349952698,0.49764400720596313,0.9562073349952698,0.49764400720596313,0.8553875088691711,0.8600773811340332,-0.06780870082656891,HD
squirt_gun_14s&&jet_12s,0.8096185922622681,0.899744987487793,0.7774240970611572,0.8385845422744751,0.49665504693984985,0.8858542442321777,0.8858542442321777,0.49665504693984985,0.7774240970611572,0.899744987487793,-0.05950443582532609,HD
squirt_gun_13s&&jet_09s,0.9006297588348389,0.8969612717628479,0.7749298810958862,0.8359455764293671,0.946763813495636,0.5070372223854065,0.946763813495636,0.5070372223854065,0.8969612717628479,0.7749298810958862,-0.05950443582532609,HD
squirt_gun_07s&&jet_13s,0.8438246846199036,0.9343914985656738,0.829016387462616,0.8817039430141449,0.5410462617874146,0.9187139868736267,0.9187139868736267,0.5410462617874146,0.829016387462616,0.9343914985656738,-0.05950443582532609,HD
squirt_gun_01b&&jet_11s,0.8714381456375122,0.9197998046875,0.7947362661361694,0.8572680354118347,0.7293531894683838,0.7648407816886902,0.7648407816886902,0.7293531894683838,0.7947362661361694,0.9197998046875,-0.05950443582532609,HD
poppy_14s&&penholder_03s,0.8713929653167725,0.947736918926239,0.79345703125,0.8705969750881195,0.6964424252510071,0.6602569818496704,0.6964424252510071,0.6602569818496704,0.79345703125,0.947736918926239,-0.05919984556084294,HD
poppy_12s&&penholder_12s,0.7724494338035583,0.8450950384140015,0.7229745388031006,0.784034788608551,0.8119493126869202,0.811490535736084,0.8119493126869202,0.811490535736084,0.7229745388031006,0.8450950384140015,-0.05919984556084294,HD
poppy_07s&&penholder_04s,0.8186718821525574,0.8587453961372375,0.7350068092346191,0.7968761026859283,0.7659566402435303,0.7860398292541504,0.7860398292541504,0.7659566402435303,0.8587453961372375,0.7350068092346191,-0.05919984556084294,HD
poppy_02s&&penholder_11s,0.8404550552368164,0.898903489112854,0.7680319547653198,0.8334677219390869,0.8015089631080627,0.7991186380386353,0.8015089631080627,0.7991186380386353,0.7680319547653198,0.898903489112854,-0.05919984556084294,HD
